N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Año,Mes,Día,Hora
565332,2021-09-02 14:09:00,13695,United Kingdom,260,381.54,2021,9,2,14
571204,2021-10-14 12:34:00,17677,United Kingdom,6,59.7,2021,10,14,12
567134,2021-09-16 14:20:00,12600,Germany,69,282.9,2021,9,16,14
540524,2021-01-09 12:53:00,16735,United Kingdom,385,660.36,2021,1,9,12
578070,2021-11-22 15:50:00,14329,United Kingdom,10,16.5,2021,11,22,15
545276,2021-03-01 11:30:00,12933,United Kingdom,65,110.75,2021,3,1,11
557117,2021-06-16 17:04:00,14849,United Kingdom,573,620.58,2021,6,16,17
556629,2021-06-13 14:55:00,14841,United Kingdom,284,593.72,2021,6,13,14
580071,2021-12-01 13:47:00,15500,United Kingdom,120,266.26,2021,12,1,13
559707,2021-07-12 10:04:00,12358,Austria,100,484.86,2021,7,12,10
554938,2021-05-27 13:34:00,12876,Belgium,651,726.43,2021,5,27,13
543978,2021-02-14 15:37:00,12867,United Kingdom,475,424.16,2021,2,14,15
568952,2021-09-29 15:29:00,14305,United Kingdom,507,810.51,2021,9,29,15
546223,2021-03-10 12:22:00,14854,United Kingdom,288,462.28,2021,3,10,12
552322,2021-05-09 09:16:00,17049,United Kingdom,108,289.0,2021,5,9,9
571442,2021-10-17 13:39:00,17049,United Kingdom,654,1283.96,2021,10,17,13
563370,2021-08-16 09:34:00,16153,United Kingdom,122,323.44,2021,8,16,9
557110,2021-06-16 16:26:00,17865,United Kingdom,12,102.0,2021,6,16,16
558709,2021-07-01 13:02:00,17338,United Kingdom,336,617.03,2021,7,1,13
561533,2021-07-28 09:32:00,16672,United Kingdom,186,585.0,2021,7,28,9
540401,2021-01-07 09:31:00,16013,United Kingdom,112,797.6,2021,1,7,9
537849,2020-12-08 15:35:00,13777,United Kingdom,60,75.0,2020,12,8,15
559129,2021-07-06 12:50:00,17705,United Kingdom,74,167.5,2021,7,6,12
552551,2021-05-10 10:45:00,15433,United Kingdom,118,160.66,2021,5,10,10
545503,2021-03-03 11:34:00,15719,United Kingdom,78,183.65,2021,3,3,11
538890,2020-12-14 16:39:00,12867,United Kingdom,377,362.79,2020,12,14,16
572193,2021-10-21 11:33:00,15061,United Kingdom,3176,3648.6,2021,10,21,11
537831,2020-12-08 14:50:00,17894,United Kingdom,39,106.77,2020,12,8,14
557306,2021-06-19 14:47:00,18062,United Kingdom,40,234.6,2021,6,19,14
536595,2020-12-01 17:24:00,13576,United Kingdom,108,349.15,2020,12,1,17
569336,2021-10-03 14:05:00,15088,United Kingdom,340,864.19,2021,10,3,14
553679,2021-05-18 13:09:00,14565,United Kingdom,259,710.14,2021,5,18,13
577769,2021-11-21 15:27:00,16379,United Kingdom,272,453.08,2021,11,21,15
559174,2021-07-07 10:04:00,18263,United Kingdom,720,503.8,2021,7,7,10
566238,2021-09-11 11:24:00,17377,United Kingdom,44,164.42,2021,9,11,11
570180,2021-10-07 14:28:00,17509,United Kingdom,500,898.14,2021,10,7,14
576881,2021-11-16 17:10:00,14673,United Kingdom,233,389.13,2021,11,16,17
548257,2021-03-30 10:54:00,13802,United Kingdom,1104,2161.32,2021,3,30,10
578685,2021-11-25 09:07:00,16779,United Kingdom,216,440.64,2021,11,25,9
558432,2021-06-29 12:16:00,17730,United Kingdom,225,342.21,2021,6,29,12
547815,2021-03-25 14:19:00,13520,Switzerland,227,490.78,2021,3,25,14
555352,2021-06-02 12:46:00,15838,United Kingdom,1110,2105.98,2021,6,2,12
581098,2021-12-07 11:42:00,14911,Eire,572,1396.96,2021,12,7,11
541675,2021-01-20 13:49:00,12402,Belgium,94,225.6,2021,1,20,13
555947,2021-06-08 10:45:00,14911,Eire,2090,2233.28,2021,6,8,10
568676,2021-09-28 13:43:00,18242,United Kingdom,493,1225.49,2021,9,28,13
561704,2021-07-29 11:07:00,14606,United Kingdom,43,111.17,2021,7,29,11
555590,2021-06-06 09:39:00,17690,United Kingdom,60,75.0,2021,6,6,9
549555,2021-04-10 12:52:00,13606,United Kingdom,129,180.4,2021,4,10,12
542613,2021-01-30 14:36:00,17431,United Kingdom,292,403.3,2021,1,30,14
555119,2021-05-31 15:22:00,15163,United Kingdom,48,155.0,2021,5,31,15
573133,2021-10-27 16:58:00,15288,United Kingdom,54,300.16,2021,10,27,16
571551,2021-10-18 08:28:00,15637,United Kingdom,128,223.36,2021,10,18,8
568704,2021-09-28 15:24:00,13321,United Kingdom,232,308.32,2021,9,28,15
575627,2021-11-10 13:28:00,17977,United Kingdom,342,288.14,2021,11,10,13
549851,2021-04-12 15:08:00,16062,United Kingdom,209,330.62,2021,4,12,15
549736,2021-04-12 09:02:00,13599,United Kingdom,102,173.01,2021,4,12,9
579188,2021-11-28 15:34:00,12748,United Kingdom,290,466.72,2021,11,28,15
563194,2021-08-12 16:36:00,17858,United Kingdom,65,320.3,2021,8,12,16
538342,2020-12-10 14:04:00,15514,United Kingdom,47,39.95,2020,12,10,14
570181,2021-10-07 14:28:00,16354,United Kingdom,6,29.7,2021,10,7,14
568312,2021-09-26 12:54:00,18241,United Kingdom,88,184.78,2021,9,26,12
557473,2021-06-20 13:28:00,17428,United Kingdom,216,524.5,2021,6,20,13
553901,2021-05-19 17:48:00,14911,Eire,284,936.34,2021,5,19,17
575895,2021-11-11 14:50:00,17052,United Kingdom,261,413.75,2021,11,11,14
563181,2021-08-12 14:32:00,16612,United Kingdom,62,161.4,2021,8,12,14
560205,2021-07-15 13:55:00,17068,United Kingdom,10,16.5,2021,7,15,13
565473,2021-09-05 10:27:00,16717,United Kingdom,240,423.5,2021,9,5,10
571242,2021-10-14 15:04:00,17809,United Kingdom,1046,1835.6,2021,10,14,15
579867,2021-11-30 16:41:00,16265,United Kingdom,454,789.9,2021,11,30,16
538263,2020-12-10 12:44:00,18065,United Kingdom,132,228.12,2020,12,10,12
537667,2020-12-08 08:12:00,17870,United Kingdom,128,326.4,2020,12,8,8
537440,2020-12-06 17:16:00,17869,United Kingdom,67,214.32,2020,12,6,17
566866,2021-09-15 12:55:00,13694,United Kingdom,1088,1596.24,2021,9,15,12
549585,2021-04-11 09:54:00,14616,United Kingdom,32,158.4,2021,4,11,9
555946,2021-06-08 10:43:00,17238,United Kingdom,77,184.59,2021,6,8,10
564471,2021-08-25 12:26:00,12583,France,171,243.1,2021,8,25,12
550163,2021-04-14 16:26:00,14154,United Kingdom,351,925.88,2021,4,14,16
573375,2021-10-30 13:42:00,15521,United Kingdom,366,673.42,2021,10,30,13
552813,2021-05-11 12:44:00,15079,United Kingdom,107,314.47,2021,5,11,12
578008,2021-11-22 12:47:00,14657,United Kingdom,127,209.28,2021,11,22,12
572887,2021-10-26 13:47:00,12362,Belgium,213,786.95,2021,10,26,13
552554,2021-05-10 11:04:00,12843,United Kingdom,152,319.51,2021,5,10,11
559929,2021-07-14 09:10:00,14265,Unspecified,271,252.05,2021,7,14,9
551826,2021-05-04 12:33:00,17955,United Kingdom,20,8.4,2021,5,4,12
550277,2021-04-15 12:48:00,12639,Sweden,201,486.1,2021,4,15,12
572311,2021-10-23 15:45:00,14035,United Kingdom,172,290.44,2021,10,23,15
553902,2021-05-19 18:02:00,15809,United Kingdom,79,121.09,2021,5,19,18
566186,2021-09-09 13:02:00,16603,United Kingdom,363,296.62,2021,9,9,13
577043,2021-11-17 13:38:00,14282,United Kingdom,90,174.9,2021,11,17,13
577805,2021-11-22 08:19:00,13881,United Kingdom,658,1459.76,2021,11,22,8
557749,2021-06-22 12:44:00,13477,United Kingdom,239,249.76,2021,6,22,12
542623,2021-01-31 09:41:00,17239,United Kingdom,150,382.5,2021,1,31,9
577492,2021-11-20 12:13:00,16900,United Kingdom,236,125.48,2021,11,20,12
574934,2021-11-07 16:50:00,16717,United Kingdom,180,303.16,2021,11,7,16
537421,2020-12-06 15:25:00,17218,United Kingdom,131,292.54,2020,12,6,15
546569,2021-03-15 10:53:00,14016,Eire,511,1477.56,2021,3,15,10
537192,2020-12-05 13:42:00,16402,United Kingdom,105,211.8,2020,12,5,13
570337,2021-10-10 12:23:00,16688,United Kingdom,105,183.75,2021,10,10,12
563835,2021-08-19 12:53:00,13242,United Kingdom,80,166.4,2021,8,19,12
546239,2021-03-10 12:59:00,14064,United Kingdom,167,185.15,2021,3,10,12
553497,2021-05-17 12:49:00,14410,United Kingdom,14,75.8,2021,5,17,12
575504,2021-11-10 10:29:00,14895,United Kingdom,305,770.92,2021,11,10,10
559547,2021-07-10 15:12:00,17758,United Kingdom,242,381.37,2021,7,10,15
573583,2021-10-31 14:29:00,14167,United Kingdom,44,172.74,2021,10,31,14
543669,2021-02-11 11:22:00,16029,United Kingdom,2400,2256.0,2021,2,11,11
561470,2021-07-27 13:14:00,12523,France,148,204.75,2021,7,27,13
579672,2021-11-30 12:41:00,14005,United Kingdom,1386,1897.04,2021,11,30,12
545045,2021-02-27 11:40:00,15708,United Kingdom,256,644.75,2021,2,27,11
555571,2021-06-05 15:36:00,15462,United Kingdom,76,105.0,2021,6,5,15
558198,2021-06-27 12:49:00,14104,United Kingdom,70,111.26,2021,6,27,12
574537,2021-11-04 14:37:00,13938,United Kingdom,70,71.66,2021,11,4,14
573891,2021-11-01 13:56:00,12682,France,426,825.81,2021,11,1,13
539647,2020-12-20 16:08:00,15460,United Kingdom,109,216.76,2020,12,20,16
561043,2021-07-24 12:20:00,15708,United Kingdom,234,632.13,2021,7,24,12
551058,2021-04-26 12:07:00,14606,United Kingdom,47,110.52,2021,4,26,12
565114,2021-09-01 11:15:00,13588,United Kingdom,530,345.1,2021,9,1,11
564160,2021-08-23 12:47:00,15569,United Kingdom,96,244.8,2021,8,23,12
577429,2021-11-20 11:06:00,14881,United Kingdom,316,255.4,2021,11,20,11
558608,2021-06-30 15:30:00,12524,Germany,167,289.1,2021,6,30,15
574292,2021-11-03 15:27:00,16914,United Kingdom,121,208.46,2021,11,3,15
543831,2021-02-14 09:57:00,15769,United Kingdom,1948,3257.4,2021,2,14,9
555496,2021-06-03 14:44:00,15405,United Kingdom,193,349.1,2021,6,3,14
577438,2021-11-20 11:09:00,18118,United Kingdom,87,209.31,2021,11,20,11
540642,2021-01-10 13:22:00,12681,France,635,1238.06,2021,1,10,13
578089,2021-11-22 17:02:00,12483,Sweden,120,406.72,2021,11,22,17
552291,2021-05-08 14:00:00,15421,United Kingdom,183,406.1,2021,5,8,14
564166,2021-08-23 13:40:00,15089,United Kingdom,411,455.67,2021,8,23,13
552037,2021-05-05 19:48:00,13450,United Kingdom,156,240.6,2021,5,5,19
555289,2021-06-02 10:00:00,15078,United Kingdom,188,345.7,2021,6,2,10
545415,2021-03-02 13:03:00,15641,United Kingdom,309,453.79,2021,3,2,13
554324,2021-05-23 15:38:00,12712,Germany,31,146.8,2021,5,23,15
547708,2021-03-24 18:34:00,17450,United Kingdom,4168,11343.2,2021,3,24,18
541134,2021-01-14 10:20:00,15615,United Kingdom,368,643.6,2021,1,14,10
545181,2021-02-28 14:45:00,12509,France,55,176.5,2021,2,28,14
573778,2021-11-01 10:56:00,18092,United Kingdom,474,1350.9,2021,11,1,10
542121,2021-01-25 14:33:00,17515,United Kingdom,93,231.48,2021,1,25,14
554638,2021-05-25 11:59:00,14810,United Kingdom,102,196.9,2021,5,25,11
543807,2021-02-13 13:15:00,14692,United Kingdom,61,121.25,2021,2,13,13
556417,2021-06-10 12:24:00,14543,United Kingdom,4,19.8,2021,6,10,12
573776,2021-11-01 10:32:00,13468,United Kingdom,23,85.45,2021,11,1,10
557100,2021-06-16 15:47:00,16027,United Kingdom,154,108.7,2021,6,16,15
571304,2021-10-17 09:37:00,12526,Germany,226,519.28,2021,10,17,9
568531,2021-09-27 13:49:00,16713,United Kingdom,665,629.2,2021,9,27,13
548486,2021-03-31 12:51:00,12909,United Kingdom,167,278.65,2021,3,31,12
575787,2021-11-11 11:18:00,12518,Germany,324,486.96,2021,11,11,11
537804,2020-12-08 13:17:00,12748,United Kingdom,116,130.64,2020,12,8,13
563440,2021-08-16 13:12:00,13189,United Kingdom,526,127.0,2021,8,16,13
549015,2021-04-05 15:12:00,15244,United Kingdom,240,297.94,2021,4,5,15
551247,2021-04-27 11:56:00,15640,United Kingdom,131,316.85,2021,4,27,11
575609,2021-11-10 12:40:00,17243,United Kingdom,268,448.5,2021,11,10,12
566178,2021-09-09 12:41:00,16353,United Kingdom,49,141.9,2021,9,9,12
560726,2021-07-20 14:16:00,17962,United Kingdom,128,102.83,2021,7,20,14
553178,2021-05-15 11:29:00,17302,United Kingdom,91,120.27,2021,5,15,11
550483,2021-04-18 14:12:00,16033,United Kingdom,18,42.4,2021,4,18,14
564661,2021-08-26 14:45:00,12948,United Kingdom,411,537.7,2021,8,26,14
562564,2021-08-07 10:43:00,15058,United Kingdom,133,234.35,2021,8,7,10
544393,2021-02-18 11:56:00,16393,United Kingdom,151,214.05,2021,2,18,11
541410,2021-01-17 16:06:00,13089,United Kingdom,617,1207.13,2021,1,17,16
545338,2021-03-01 17:32:00,17449,United Kingdom,156,338.34,2021,3,1,17
568328,2021-09-26 14:06:00,18016,United Kingdom,481,624.55,2021,9,26,14
544292,2021-02-17 12:33:00,16745,United Kingdom,326,304.65,2021,2,17,12
537420,2020-12-06 15:18:00,17519,United Kingdom,184,335.3,2020,12,6,15
576626,2021-11-15 17:26:00,12890,United Kingdom,259,380.47,2021,11,15,17
580555,2021-12-05 10:18:00,14911,Eire,185,512.0,2021,12,5,10
543735,2021-02-11 12:32:00,16191,United Kingdom,228,514.56,2021,2,11,12
557332,2021-06-20 10:21:00,14291,United Kingdom,6,22.5,2021,6,20,10
558528,2021-06-30 11:02:00,17949,United Kingdom,560,812.0,2021,6,30,11
556120,2021-06-09 10:06:00,16722,United Kingdom,521,290.2,2021,6,9,10
562094,2021-08-02 13:09:00,15024,United Kingdom,48,69.6,2021,8,2,13
570634,2021-10-11 12:27:00,15024,United Kingdom,37,148.45,2021,10,11,12
566605,2021-09-13 16:27:00,13263,United Kingdom,122,276.31,2021,9,13,16
580094,2021-12-01 14:50:00,15904,United Kingdom,84,164.68,2021,12,1,14
545573,2021-03-03 16:58:00,15393,United Kingdom,94,124.1,2021,3,3,16
551980,2021-05-05 13:46:00,17849,United Kingdom,35,109.25,2021,5,5,13
549933,2021-04-13 11:04:00,15230,United Kingdom,339,370.2,2021,4,13,11
574874,2021-11-07 13:06:00,14911,Eire,335,332.36,2021,11,7,13
580652,2021-12-05 13:33:00,17511,United Kingdom,3920,2430.08,2021,12,5,13
558065,2021-06-24 15:33:00,16419,United Kingdom,23,63.25,2021,6,24,15
559938,2021-07-14 10:15:00,17315,United Kingdom,35,112.81,2021,7,14,10
556928,2021-06-15 14:48:00,14156,Eire,384,606.72,2021,6,15,14
564307,2021-08-24 12:32:00,17865,United Kingdom,37,92.3,2021,8,24,12
578550,2021-11-24 15:03:00,12720,Germany,59,111.34,2021,11,24,15
577852,2021-11-22 11:08:00,16532,United Kingdom,480,2232.0,2021,11,22,11
538812,2020-12-14 12:25:00,18044,United Kingdom,53,74.25,2020,12,14,12
538370,2020-12-12 11:06:00,16923,United Kingdom,218,550.5,2020,12,12,11
577843,2021-11-22 10:39:00,16353,United Kingdom,48,237.6,2021,11,22,10
553213,2021-05-16 09:49:00,13408,United Kingdom,416,636.64,2021,5,16,9
561394,2021-07-27 10:10:00,17315,United Kingdom,48,144.8,2021,7,27,10
563695,2021-08-18 13:17:00,13617,United Kingdom,75,234.59,2021,8,18,13
536833,2020-12-02 17:48:00,18239,United Kingdom,208,438.1,2020,12,2,17
565679,2021-09-06 10:12:00,15199,United Kingdom,78,310.6,2021,9,6,10
550820,2021-04-21 08:43:00,13148,United Kingdom,101,341.58,2021,4,21,8
558769,2021-07-03 14:58:00,17899,United Kingdom,171,155.8,2021,7,3,14
553229,2021-05-16 10:50:00,15039,United Kingdom,254,496.49,2021,5,16,10
574293,2021-11-03 15:32:00,17450,United Kingdom,2290,6162.62,2021,11,3,15
554820,2021-05-26 14:09:00,15622,United Kingdom,44,107.4,2021,5,26,14
546766,2021-03-16 14:49:00,12971,United Kingdom,24,52.8,2021,3,16,14
561818,2021-07-29 15:51:00,16775,United Kingdom,39,147.07,2021,7,29,15
565678,2021-09-06 10:04:00,15521,United Kingdom,12,17.4,2021,9,6,10
540826,2021-01-11 14:00:00,13102,United Kingdom,362,447.28,2021,1,11,14
564657,2021-08-26 14:44:00,14135,United Kingdom,617,748.86,2021,8,26,14
537265,2020-12-06 11:26:00,15919,United Kingdom,242,270.72,2020,12,6,11
579147,2021-11-28 13:20:00,13263,United Kingdom,176,187.1,2021,11,28,13
569903,2021-10-06 16:25:00,13892,United Kingdom,399,341.21,2021,10,6,16
570268,2021-10-10 10:16:00,13098,United Kingdom,908,1978.22,2021,10,10,10
575187,2021-11-09 09:06:00,16759,United Kingdom,175,107.95,2021,11,9,9
574777,2021-11-07 10:23:00,17761,United Kingdom,398,712.78,2021,11,7,10
557041,2021-06-16 14:24:00,13575,United Kingdom,33,88.55,2021,6,16,14
573083,2021-10-27 14:22:00,13735,United Kingdom,245,991.56,2021,10,27,14
541274,2021-01-17 11:24:00,15696,United Kingdom,249,493.45,2021,1,17,11
577519,2021-11-20 13:20:00,15044,United Kingdom,726,866.97,2021,11,20,13
578690,2021-11-25 09:36:00,17302,United Kingdom,41,138.55,2021,11,25,9
569662,2021-10-05 13:19:00,15244,United Kingdom,165,333.63,2021,10,5,13
571246,2021-10-14 15:59:00,17750,United Kingdom,326,142.04,2021,10,14,15
563900,2021-08-21 11:05:00,14566,Channel Islands,800,1432.0,2021,8,21,11
568574,2021-09-28 09:15:00,13862,United Kingdom,264,308.4,2021,9,28,9
558642,2021-07-01 09:47:00,17667,United Kingdom,182,394.34,2021,7,1,9
548659,2021-04-01 14:19:00,13418,United Kingdom,425,362.24,2021,4,1,14
563252,2021-08-15 11:59:00,17655,United Kingdom,105,300.63,2021,8,15,11
550351,2021-04-18 10:20:00,15491,United Kingdom,160,184.48,2021,4,18,10
539011,2020-12-15 13:25:00,14201,United Kingdom,132,67.24,2020,12,15,13
547094,2021-03-21 08:39:00,13934,United Kingdom,390,922.1,2021,3,21,8
577938,2021-11-22 12:07:00,15525,United Kingdom,164,197.3,2021,11,22,12
543470,2021-02-08 14:58:00,16951,United Kingdom,1066,1053.79,2021,2,8,14
559466,2021-07-08 13:31:00,15679,United Kingdom,186,82.04,2021,7,8,13
570026,2021-10-07 10:37:00,12781,Czech Republic,325,277.48,2021,10,7,10
543379,2021-02-07 15:37:00,18102,United Kingdom,1420,6155.72,2021,2,7,15
561602,2021-07-28 12:05:00,16951,United Kingdom,12,15.0,2021,7,28,12
537057,2020-12-05 11:49:00,15351,United Kingdom,129,274.67,2020,12,5,11
550318,2021-04-17 12:25:00,16085,United Kingdom,129,143.69,2021,4,17,12
566314,2021-09-12 09:57:00,15358,United Kingdom,372,405.86,2021,9,12,9
562462,2021-08-05 11:21:00,16029,United Kingdom,214,520.1,2021,8,5,11
574468,2021-11-04 11:54:00,18172,United Kingdom,8,47.6,2021,11,4,11
570111,2021-10-07 12:28:00,15005,United Kingdom,92,160.9,2021,10,7,12
553225,2021-05-16 10:41:00,16912,United Kingdom,96,283.32,2021,5,16,10
567310,2021-09-19 13:45:00,15504,United Kingdom,33,52.83,2021,9,19,13
537833,2020-12-08 14:53:00,13270,United Kingdom,200,590.0,2020,12,8,14
557498,2021-06-20 15:22:00,12971,United Kingdom,52,107.04,2021,6,20,15
558182,2021-06-27 12:11:00,17386,United Kingdom,228,434.04,2021,6,27,12
580057,2021-12-01 13:18:00,12955,United Kingdom,250,460.3,2021,12,1,13
544663,2021-02-22 14:43:00,18188,United Kingdom,164,426.6,2021,2,22,14
562436,2021-08-04 17:55:00,17961,United Kingdom,3,2.25,2021,8,4,17
559951,2021-07-14 10:52:00,14847,United Kingdom,120,309.4,2021,7,14,10
580654,2021-12-05 13:37:00,15854,United Kingdom,95,112.66,2021,12,5,13
575658,2021-11-10 14:31:00,13319,United Kingdom,12,24.96,2021,11,10,14
568086,2021-09-23 14:39:00,14944,United Kingdom,210,449.5,2021,9,23,14
556443,2021-06-10 15:28:00,12712,Germany,92,627.4,2021,6,10,15
572859,2021-10-26 12:39:00,16418,United Kingdom,114,306.91,2021,10,26,12
576180,2021-11-14 11:11:00,13694,United Kingdom,946,1419.58,2021,11,14,11
543275,2021-02-06 12:49:00,13584,United Kingdom,37,142.4,2021,2,6,12
568655,2021-09-28 12:20:00,17611,United Kingdom,167,292.47,2021,9,28,12
555591,2021-06-06 09:59:00,15073,United Kingdom,214,430.98,2021,6,6,9
576056,2021-11-13 15:04:00,17720,United Kingdom,158,308.34,2021,11,13,15
536837,2020-12-02 18:15:00,14395,United Kingdom,174,308.68,2020,12,2,18
554858,2021-05-27 10:15:00,17042,United Kingdom,120,222.18,2021,5,27,10
580885,2021-12-06 12:23:00,16353,United Kingdom,72,356.4,2021,12,6,12
544065,2021-02-15 13:52:00,14346,United Kingdom,104,262.44,2021,2,15,13
544071,2021-02-15 14:30:00,16317,United Kingdom,382,570.76,2021,2,15,14
577011,2021-11-17 12:19:00,15657,United Kingdom,24,30.0,2021,11,17,12
552990,2021-05-12 15:17:00,17667,United Kingdom,210,366.5,2021,5,12,15
551350,2021-04-28 10:15:00,16672,United Kingdom,96,438.0,2021,4,28,10
575851,2021-11-11 12:13:00,14662,United Kingdom,262,246.31,2021,11,11,12
577387,2021-11-18 16:55:00,17961,United Kingdom,1,4.25,2021,11,18,16
543518,2021-02-09 11:21:00,12753,Japan,2962,5735.24,2021,2,9,11
575496,2021-11-10 09:09:00,14944,United Kingdom,72,188.4,2021,11,10,9
539036,2020-12-15 14:35:00,14913,United Kingdom,423,300.87,2020,12,15,14
570866,2021-10-12 15:49:00,17096,United Kingdom,67,263.61,2021,10,12,15
578055,2021-11-22 15:00:00,13986,United Kingdom,430,320.46,2021,11,22,15
552013,2021-05-05 17:34:00,12451,Switzerland,1771,2388.31,2021,5,5,17
562552,2021-08-05 16:23:00,12748,United Kingdom,6,9.9,2021,8,5,16
536524,2020-12-01 12:51:00,17572,United Kingdom,24,70.8,2020,12,1,12
536613,2020-12-02 09:44:00,17855,United Kingdom,197,208.97,2020,12,2,9
566038,2021-09-08 13:26:00,14511,United Kingdom,73,191.73,2021,9,8,13
573982,2021-11-02 11:07:00,12901,United Kingdom,360,306.0,2021,11,2,11
580022,2021-12-01 11:44:00,14289,United Kingdom,14,78.48,2021,12,1,11
549107,2021-04-06 12:08:00,17440,United Kingdom,18,7.02,2021,4,6,12
551809,2021-05-04 11:32:00,17511,United Kingdom,1498,3566.14,2021,5,4,11
550775,2021-04-20 13:18:00,15805,United Kingdom,515,1052.56,2021,4,20,13
580763,2021-12-06 10:36:00,16013,United Kingdom,192,791.04,2021,12,6,10
577782,2021-11-21 16:17:00,16549,United Kingdom,132,271.59,2021,11,21,16
561605,2021-07-28 12:09:00,13925,United Kingdom,212,380.12,2021,7,28,12
559135,2021-07-06 13:18:00,12455,Spain,103,134.5,2021,7,6,13
549275,2021-04-07 13:09:00,15916,United Kingdom,64,160.12,2021,4,7,13
576832,2021-11-16 15:01:00,13102,United Kingdom,161,263.0,2021,11,16,15
547521,2021-03-23 15:00:00,16713,United Kingdom,39,197.05,2021,3,23,15
570481,2021-10-10 17:00:00,17552,United Kingdom,10,16.5,2021,10,10,17
562128,2021-08-03 09:07:00,16150,United Kingdom,258,409.42,2021,8,3,9
557065,2021-06-16 15:08:00,17157,United Kingdom,102,161.46,2021,6,16,15
548530,2021-03-31 17:06:00,17400,United Kingdom,4,11.8,2021,3,31,17
556804,2021-06-14 15:14:00,15125,United Kingdom,318,554.62,2021,6,14,15
564554,2021-08-25 19:39:00,17189,United Kingdom,124,157.18,2021,8,25,19
564975,2021-08-31 15:35:00,17097,Spain,50,138.4,2021,8,31,15
567888,2021-09-22 15:34:00,17079,United Kingdom,24,118.8,2021,9,22,15
569649,2021-10-05 12:42:00,16029,United Kingdom,324,612.0,2021,10,5,12
559328,2021-07-07 15:31:00,13743,United Kingdom,360,275.76,2021,7,7,15
572658,2021-10-25 12:29:00,17690,United Kingdom,91,307.19,2021,10,25,12
